time,latitude,longitude,depth,mag,magType,rms,net,id,updated,place,type,status,locationSource,magSource
2019-05-13T12:41:53.114Z,-14.0779,-74.4393,83.45,5,mb,1.24,us,us70003kct,2019-05-13T16:22:58.699Z,"76km NNW of Puquio, Peru",earthquake,reviewed,us,us
2019-05-13T12:01:10.494Z,-23.4381,-174.9597,10,5.2,mb,1.78,us,us70003kcb,2019-05-13T12:20:55.040Z,"233km S of `Ohonua, Tonga",earthquake,reviewed,us,us
2019-05-13T11:38:15.011Z,-23.916,-179.5237,517.08,4.7,mb,0.69,us,us70003kc7,2019-05-13T12:01:19.040Z,South of the Fiji Islands,earthquake,reviewed,us,us
2019-05-13T10:53:19.997Z,5.3392,125.6783,168.27,4.6,mb,0.71,us,us70003kbs,2019-05-13T12:08:34.040Z,"24km ESE of Sarangani, Philippines",earthquake,reviewed,us,us
2019-05-13T09:59:35.693Z,37.2316,141.2504,10,4.6,mb,0.77,us,us70003kbd,2019-05-13T20:49:53.395Z,"35km SE of Namie, Japan",earthquake,reviewed,us,us
2019-05-13T08:55:28.535Z,50.2795,-129.6952,10,4.2,mb,0.8,us,us70003kab,2019-05-20T07:53:13.040Z,"168km WSW of Port Hardy, Canada",earthquake,reviewed,us,us
2019-05-13T08:55:21.227Z,24.7337,122.0092,93.46,4.4,mb,0.69,us,us70003kai,2019-05-20T08:52:15.040Z,"21km NE of Su'ao, Taiwan",earthquake,reviewed,us,us
2019-05-13T08:18:02.368Z,-22.1206,-175.6017,10,4.7,mb,1.04,us,us70003k9v,2019-05-13T10:00:38.040Z,"110km SSW of Vaini, Tonga",earthquake,reviewed,us,us
2019-05-13T08:09:07.639Z,26.8216,55.2157,10,4.4,mb,0.62,us,us70003k9a,2019-05-20T08:32:24.040Z,"44km NE of Bandar-e Lengeh, Iran",earthquake,reviewed,us,us
2019-05-13T07:49:44.340Z,36.279,-97.5022,5.49,2.9,mb_lg,0.2,us,us70003k8v,2019-05-16T14:03:38.717Z,"19km W of Perry, Oklahoma",earthquake,reviewed,us,us
2019-05-13T07:47:43.528Z,53.805,-163.3173,30.58,3.8,mb,0.99,us,us70003k8r,2019-05-22T17:35:41.322Z,"116km S of False Pass, Alaska",earthquake,reviewed,us,us
2019-05-13T07:24:20.450Z,18.3383,-66.1683,55,2.6,md,0.17,pr,pr2019133002,2019-05-13T20:09:11.507Z,"6km S of Bayamon, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-13T07:10:28.567Z,-12.1885,-74.8297,54.13,5.2,mb,1.25,us,us70003k8m,2019-05-14T22:47:25.040Z,"24km NNE of Pampas, Peru",earthquake,reviewed,us,us
2019-05-13T05:11:23.110Z,18.6893,-64.2523,54,2.79,md,0.21,pr,pr2019133001,2019-05-17T14:25:38.040Z,"49km NE of Road Town, British Virgin Islands",earthquake,reviewed,pr,pr
2019-05-13T05:01:47.595Z,30.5677,143.6087,10,5,mb,0.75,us,us70003k7k,2019-05-13T05:15:35.040Z,"Izu Islands, Japan region",earthquake,reviewed,us,us
2019-05-13T03:59:42.719Z,5.6675,125.7266,140.47,4.5,mb,0.9,us,us70003k75,2019-05-24T01:37:34.829Z,"25km ESE of Kalbay, Philippines",earthquake,reviewed,us,us
2019-05-13T03:48:48.321Z,-24.5773,-115.5611,10,4.6,mb,1.13,us,us70003p06,2019-05-24T01:29:06.040Z,Southern East Pacific Rise,earthquake,reviewed,us,us
2019-05-13T03:47:50.805Z,63.0199,-151.0397,126.4,2.9,ml,0.48,ak,ak019640jmzi,2019-05-24T01:07:54.040Z,"91km NNW of Talkeetna, Alaska",earthquake,reviewed,ak,ak
2019-05-13T03:39:59.622Z,12.8878,-85.6827,10,4.1,ml,0.76,us,us70003kme,2019-05-24T01:00:31.040Z,"15km NNW of Muy Muy, Nicaragua",earthquake,reviewed,us,us
2019-05-13T03:23:27.720Z,36.1211667,-117.6703333,2.56,2.92,ml,0.15,ci,ci38591624,2019-05-14T20:15:45.250Z,"26km ENE of Coso Junction, CA",earthquake,reviewed,ci,ci
2019-05-13T03:20:27.907Z,-4.0049,142.2528,120.53,4.7,mb,0.76,us,us70003k6v,2019-05-24T00:13:01.040Z,"70km WNW of Ambunti, Papua New Guinea",earthquake,reviewed,us,us
2019-05-13T02:58:47.346Z,25.5854,141.4223,74.82,4.5,mb,0.84,us,us70003k6n,2019-05-23T23:55:07.040Z,"89km N of Iwo Jima, Japan",earthquake,reviewed,us,us
2019-05-13T02:21:18.930Z,44.5585,-114.2716667,10.35,2.54,ml,0.18,mb,mb80343569,2019-05-13T14:02:24.800Z,"6km NNW of Challis, Idaho",earthquake,reviewed,mb,mb
2019-05-13T02:11:07.135Z,-32.9447,-178.895,53.68,5.1,mb,0.53,us,us70003k6k,2019-05-22T00:50:41.040Z,"167km S of L'Esperance Rock, New Zealand",earthquake,reviewed,us,us
2019-05-13T01:31:23.790Z,18.3711,-65.9905,128,2.85,md,0.47,pr,pr2019133000,2019-05-13T05:36:50.900Z,"2km NE of Trujillo Alto, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-13T01:01:53.932Z,9.6696,-84.33,40.73,4.5,mb,0.85,us,us70003k5w,2019-05-21T23:30:50.950Z,"13km SW of Tejar, Costa Rica",earthquake,reviewed,us,us
2019-05-13T00:43:33.362Z,79.4078,123.8974,10,5.4,mb,0.73,us,us70003k5r,2019-05-14T22:54:18.040Z,East of Severnaya Zemlya,earthquake,reviewed,us,us
2019-05-12T23:55:59.821Z,15.2364,-93.618,87.27,4,mb,0.51,us,us70003nk0,2019-05-24T04:41:56.040Z,"66km SW of Pijijiapan, Mexico",earthquake,reviewed,us,us
2019-05-12T23:25:46.820Z,15.0987,-94.0584,35,4.2,mb,0.87,us,us70003k5f,2019-05-13T02:26:03.768Z,"101km SSW of Tres Picos, Mexico",earthquake,reviewed,us,us
2019-05-12T22:24:09.800Z,39.2809,27.9195,10,4.1,mb,0.74,us,us70003k54,2019-05-13T01:56:18.536Z,"22km SW of Bigadic, Turkey",earthquake,reviewed,us,us
2019-05-12T21:52:11.082Z,-17.7026,-69.4644,157.52,4.6,mb,0.98,us,us70003k4p,2019-05-12T22:05:49.040Z,"55km N of Putre, Chile",earthquake,reviewed,us,us
2019-05-12T21:17:14.033Z,-5.7993,151.082,35,4.8,mb,0.58,us,us70003k4j,2019-05-12T21:59:43.040Z,"107km ESE of Kimbe, Papua New Guinea",earthquake,reviewed,us,us
2019-05-12T21:11:40.138Z,14.8834,-45.0696,10,4.8,mb,0.62,us,us70003k4c,2019-05-12T21:32:40.040Z,Northern Mid-Atlantic Ridge,earthquake,reviewed,us,us
2019-05-12T21:08:30.838Z,-11.9545,165.4592,10,5,mb,0.75,us,us70003k4f,2019-05-13T05:11:04.581Z,"142km SSW of Lata, Solomon Islands",earthquake,reviewed,us,us
2019-05-12T19:26:59.159Z,66.1468,-141.8939,5.7,3.4,ml,0.75,ak,ak01962meqv5,2019-05-22T21:14:16.156Z,"105km ENE of Circle, Alaska",earthquake,reviewed,ak,ak
2019-05-12T19:24:50.517Z,8.6091,-82.8387,19,6.1,mww,1.38,us,us70003k3p,2019-05-14T22:33:42.040Z,"8km N of Canoas, Costa Rica",earthquake,reviewed,us,us
2019-05-12T17:29:46.954Z,29.969,67.9539,10,4.4,mb,1.14,us,us70003k36,2019-05-12T19:09:07.040Z,"14km S of Harnai, Pakistan",earthquake,reviewed,us,us
2019-05-12T16:44:17.863Z,-21.3009,-67.907,186.67,4.4,mb,0.58,us,us70003k2u,2019-05-20T18:17:51.040Z,"146km SW of Uyuni, Bolivia",earthquake,reviewed,us,us
2019-05-12T16:09:56.349Z,-6.3676,114.6102,545.75,4.3,mb,0.6,us,us70003njm,2019-05-20T18:13:23.040Z,"106km NE of Kalianget, Indonesia",earthquake,reviewed,us,us
2019-05-12T15:58:10.437Z,-6.5538,149.7166,10,4.3,mb,0.81,us,us70003njn,2019-05-20T17:10:08.040Z,"41km SSE of Kandrian, Papua New Guinea",earthquake,reviewed,us,us
2019-05-12T15:25:40.404Z,-11.9894,165.4604,10,5.1,mb,0.78,us,us70003k28,2019-05-20T16:48:17.040Z,"146km SSW of Lata, Solomon Islands",earthquake,reviewed,us,us
2019-05-12T15:19:25.770Z,-8.0047,-76.0263,121.11,4.4,mb,0.71,us,us70003njt,2019-05-20T16:47:10.040Z,"57km ENE of Tocache Nuevo, Peru",earthquake,reviewed,us,us
2019-05-12T15:01:01.234Z,-53.4092,23.8907,10,4.6,mb,0.33,us,us70003njk,2019-05-20T16:24:28.040Z,South of Africa,earthquake,reviewed,us,us
2019-05-12T14:56:04.944Z,-27.6723,-176.5124,10,4.9,mb,0.73,us,us70003njl,2019-05-20T17:31:13.040Z,"222km NE of Raoul Island, New Zealand",earthquake,reviewed,us,us
2019-05-12T14:46:45.657Z,29.2553,53.1551,10,4.4,mb,0.76,us,us70003k1y,2019-05-20T16:15:14.040Z,"36km E of Akbarabad, Iran",earthquake,reviewed,us,us
2019-05-12T14:37:23.513Z,29.1621,-97.4739,5,3.1,mb_lg,0.5,us,us70003k1t,2019-05-13T02:17:50.829Z,"19km WNW of Cuero, Texas",earthquake,reviewed,us,us
2019-05-12T12:35:14.983Z,-7.4397,128.4911,160.09,4.4,mb,1.04,us,us70003k1d,2019-05-15T05:27:01.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,reviewed,us,us
2019-05-12T10:00:01.290Z,19.228,121.1144,10,4.7,mb,0.61,us,us70003k0v,2019-05-12T11:20:40.040Z,"68km N of Claveria, Philippines",earthquake,reviewed,us,us
2019-05-12T09:28:27.520Z,18.012,-67.9901,84,2.68,md,0.2,pr,pr2019132008,2019-05-15T05:14:01.040Z,"73km SE of Boca de Yuma, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-12T08:59:53.598Z,19.4192,121.0283,20.48,5.4,mww,1.11,us,us70003k0h,2019-05-14T20:16:44.040Z,"90km N of Claveria, Philippines",earthquake,reviewed,us,us
2019-05-12T08:51:44.252Z,-6.5306,104.6109,57.04,4.9,mb,1.38,us,us70003k07,2019-05-12T10:00:47.763Z,"114km W of Cangkeuteuk Sabrang, Indonesia",earthquake,reviewed,us,us
2019-05-12T08:18:38.225Z,15.4788,-78.1313,10,4.5,mb,1.14,us,us70003jzx,2019-05-12T08:32:50.040Z,"270km SSW of Rocky Point, Jamaica",earthquake,reviewed,us,us
2019-05-12T08:13:16.980Z,39.3179,-99.4142,5,2.6,mb_lg,1.02,us,us70003jzw,2019-05-13T07:28:46.590Z,"13km NW of Plainville, Kansas",earthquake,reviewed,us,us
2019-05-12T08:06:41.490Z,40.5973333,-124.8203333,23.7,2.62,md,0.19,nc,nc73180645,2019-05-14T04:49:03.305Z,"47km W of Ferndale, CA",earthquake,reviewed,nc,nc
2019-05-12T07:28:08.776Z,3.9283,-73.8963,10,4.5,mb,1.08,us,us70003jzm,2019-05-13T13:08:01.104Z,"15km WNW of Guamal, Colombia",earthquake,reviewed,us,us
2019-05-12T06:45:08.576Z,54.132,-166.2533,120.5,2.9,ml,0.31,ak,ak01962es2vl,2019-05-22T21:13:33.717Z,"31km W of Akutan, Alaska",earthquake,reviewed,ak,ak
2019-05-12T06:42:23.668Z,-22.0551,-69.9974,41.29,4.1,mb,0.46,us,us70003jzk,2019-05-12T08:21:13.040Z,"21km E of Tocopilla, Chile",earthquake,reviewed,us,us
2019-05-12T06:21:35.440Z,19.0833,-64.2888,52,3.27,md,0.49,pr,pr2019132005,2019-05-15T05:29:41.040Z,"94km NNE of Road Town, British Virgin Islands",earthquake,reviewed,pr,pr
2019-05-12T06:07:45.377Z,32.7046,132.3158,36.34,4.7,mb,0.48,us,us70003jzi,2019-05-12T11:28:35.739Z,"46km WSW of Sukumo, Japan",earthquake,reviewed,us,us
2019-05-12T06:01:02.150Z,18.9915,-66.8351,8,2.76,md,0.48,pr,pr2019132007,2019-05-12T09:26:59.363Z,"55km N of Hatillo, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-12T05:58:19.854Z,66.3055,-157.2273,7.9,2.5,ml,0.52,ak,ak01962e9g96,2019-05-22T21:13:30.118Z,"68km S of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-12T05:16:22.634Z,56.1381,163.8864,10,4.3,mb,0.72,us,us70003jz5,2019-05-12T05:39:17.040Z,"88km E of Ust'-Kamchatsk Staryy, Russia",earthquake,reviewed,us,us
2019-05-12T04:51:18.120Z,19.3961667,-155.2581667,1.79,2.73,ml,0.08,hv,hv70947896,2019-05-13T18:36:43.704Z,"4km SSW of Volcano, Hawaii",earthquake,reviewed,hv,hv
2019-05-12T04:51:05.470Z,19.3981667,-155.2611694,1.87,2.89,ml,0.13,hv,hv70947891,2019-05-12T12:53:42.939Z,"4km SW of Volcano, Hawaii",earthquake,automatic,hv,hv
2019-05-12T04:25:47.426Z,-17.7931,-178.5578,561.44,4.1,mb,0.84,us,us70003nj7,2019-05-21T23:55:04.040Z,"266km SE of Lambasa, Fiji",earthquake,reviewed,us,us
2019-05-12T04:21:14.300Z,19.1938,-66.6156,12,2.87,md,0.46,pr,pr2019132004,2019-05-12T09:00:09.805Z,"80km N of Arecibo, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-12T04:10:41.280Z,19.5535,-66.5403,41,2.53,md,0.15,pr,pr2019132003,2019-05-12T08:59:45.893Z,"120km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-12T04:09:18.393Z,53.5414,-165.1357,35,2.7,ml,0.29,us,us60003qxl,2019-05-22T22:35:45.040Z,"78km SSE of Akutan, Alaska",earthquake,reviewed,us,us
2019-05-12T03:38:50.940Z,19.1806,-68.6405,44,2.48,md,0.48,pr,pr2019132002,2019-05-14T21:50:29.040Z,"34km ENE of Miches, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-12T02:50:58.959Z,-3.6273,35.6901,10,4.2,mb,0.71,us,us70003k4y,2019-05-12T22:13:03.040Z,"30km NE of Mbulu, Tanzania",earthquake,reviewed,us,us
2019-05-12T02:50:55.432Z,61.4732,-146.3244,19.5,2.7,ml,0.56,ak,ak01962cfidy,2019-05-22T21:13:16.874Z,"39km N of Valdez, Alaska",earthquake,reviewed,ak,ak
2019-05-12T02:48:07.066Z,31.1173,-103.2115,3.16,2.9,ml,0.39,us,us70003jxk,2019-05-12T03:03:06.040Z,"40km NW of Fort Stockton, Texas",earthquake,reviewed,us,us
2019-05-12T02:47:44.560Z,-17.8372,-178.6144,566.45,4.6,mb,1.23,us,us70003jxr,2019-05-12T03:12:52.040Z,"264km SE of Lambasa, Fiji",earthquake,reviewed,us,us
2019-05-12T01:58:40.256Z,4.6815,-82.683,10,4.5,mb,1.4,us,us70003jxc,2019-05-12T20:02:39.758Z,South of Panama,earthquake,reviewed,us,us
2019-05-11T23:43:42.029Z,0.5778,122.3185,112.67,4.6,mb,1.24,us,us70003jx1,2019-05-24T23:36:05.040Z,"6km NNW of Tilamuta, Indonesia",earthquake,reviewed,us,us
2019-05-11T23:09:51.036Z,-24.0177,-66.7117,194.17,4.1,mb,0.57,us,us70003jwv,2019-05-24T23:28:31.040Z,"45km WNW of San Antonio de los Cobres, Argentina",earthquake,reviewed,us,us
2019-05-11T22:44:26.130Z,41.7608,-126.1382,23.73,3,md,0.74,us,us70003jww,2019-05-24T23:25:10.040Z,"157km WSW of Brookings, Oregon",earthquake,reviewed,nc,nc
2019-05-11T22:11:15.010Z,41.7546667,-126.0585,21.47,4.34,mw,0.2,nc,nc73180395,2019-05-25T02:31:36.104Z,"150km WSW of Brookings, OR",earthquake,reviewed,nc,nc
2019-05-11T22:11:12.738Z,41.7973,-126.0163,10.85,4.1,mb,0.68,us,us70003jwm,2019-05-25T02:33:35.758Z,"146km W of Brookings, Oregon",earthquake,reviewed,us,us
2019-05-11T21:55:28.497Z,39.9834,100.2935,10,4.2,mb,0.74,us,us70003jwh,2019-05-24T02:07:16.040Z,"117km N of Zhangye, China",earthquake,reviewed,us,us
2019-05-11T21:16:49.953Z,34.7679,-97.5606,5,2.8,mb_lg,0.48,us,us70003jw9,2019-05-24T01:06:08.699Z,"8km SSE of Lindsay, Oklahoma",earthquake,reviewed,us,us
2019-05-11T20:13:01.521Z,-6.053,149.3607,68.56,5,mww,0.57,us,us70003jvq,2019-05-24T02:47:51.040Z,"27km NW of Kandrian, Papua New Guinea",earthquake,reviewed,us,us
2019-05-11T19:56:19.529Z,39.7295,143.4023,27.76,4.2,mb,0.65,us,us70003mmc,2019-05-23T23:17:57.040Z,"124km E of Miyako, Japan",earthquake,reviewed,us,us
2019-05-11T19:52:07.089Z,66.3056,-157.2328,9.2,2.8,ml,0.52,ak,ak01960z0uyj,2019-05-23T23:06:43.040Z,"68km SSW of Kobuk, Alaska",earthquake,reviewed,ak,ak
2019-05-11T19:48:07.890Z,42.1015,-119.7936667,1.6,2.52,ml,0.43,uw,uw61522412,2019-05-25T02:08:50.040Z,"46km ESE of Lakeview, Oregon",earthquake,reviewed,uw,uw
2019-05-11T18:51:01.893Z,28.8942,81.6045,31.32,4.5,mb,0.88,us,us70003jv2,2019-05-14T16:50:04.040Z,"11km WNW of Dailekh, Nepal",earthquake,reviewed,us,us
2019-05-11T18:12:53.125Z,53.9014,-163.2445,13.9,3.2,ml,0.6,ak,ak01960y6y0c,2019-05-17T22:48:55.776Z,"106km S of False Pass, Alaska",earthquake,reviewed,ak,ak
2019-05-11T17:20:41.515Z,-1.6467,99.9281,43.66,4.5,mb,1.07,us,us70003jul,2019-05-14T16:27:29.040Z,"74km WSW of Pasarbaru, Indonesia",earthquake,reviewed,us,us
2019-05-11T17:05:24.581Z,-41.9539,-74.2296,39.54,4.4,mb,0.57,us,us70003jue,2019-05-14T15:27:34.040Z,"35km WSW of Ancud, Chile",earthquake,reviewed,us,us
2019-05-11T16:06:14.920Z,-34.5835,179.9892,73.02,5.4,mww,1.33,us,us70003jtm,2019-05-13T18:03:39.040Z,South of the Kermadec Islands,earthquake,reviewed,us,us
2019-05-11T14:06:47.164Z,39.3003,-99.452,5,3,mb_lg,0.73,us,us70003jt2,2019-05-13T14:04:58.897Z,"15km WNW of Plainville, Kansas",earthquake,reviewed,us,us
2019-05-11T13:40:50.150Z,19.7281,-66.0413,32,3.43,md,0.24,pr,pr2019131010,2019-05-11T16:39:32.275Z,"139km N of San Juan, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-11T13:32:42.518Z,-4.8738,134.2239,10,4.7,mb,0.83,us,us70003jsx,2019-05-11T20:03:42.040Z,"98km N of Dobo, Indonesia",earthquake,reviewed,us,us
2019-05-11T10:28:59.926Z,34.9609,45.7447,10,5.3,mww,0.71,us,us70003jrw,2019-05-11T10:44:38.040Z,"32km SW of Halabjah, Iraq",earthquake,reviewed,us,us
2019-05-11T09:59:26.980Z,38.9065,-123.149,3.47,2.67,md,0.07,nc,nc73180210,2019-05-13T23:05:03.123Z,"16km NW of Cloverdale, CA",earthquake,reviewed,nc,nc
2019-05-11T09:18:14.490Z,32.4106667,-115.2126667,11.27,2.5,ml,0.36,ci,ci38589112,2019-05-13T16:57:01.250Z,"6km NNW of Delta, B.C., MX",earthquake,reviewed,ci,ci
2019-05-11T08:47:58.390Z,31.474,-114.4063333,20.67,3.03,ml,0.2,ci,ci38589080,2019-05-15T19:54:39.981Z,"98km SE of Estacion Coahuila, B.C., MX",earthquake,reviewed,ci,ci
2019-05-11T07:36:36.752Z,55.3409,164.3154,39.06,4.2,mb,0.56,us,us70003jqh,2019-05-11T08:03:10.040Z,"107km W of Nikol'skoye, Russia",earthquake,reviewed,us,us
2019-05-11T07:33:10.230Z,18.0633,-64.1358,50,2.79,md,0.42,pr,pr2019131007,2019-05-12T04:36:54.040Z,"66km ENE of Christiansted, U.S. Virgin Islands",earthquake,reviewed,pr,pr
2019-05-11T06:32:41.310Z,31.466,-114.4308333,22.51,3.53,ml,0.17,ci,ci38589000,2019-05-15T19:49:49.451Z,"97km SE of Estacion Coahuila, B.C., MX",earthquake,reviewed,ci,ci
2019-05-11T05:53:25.140Z,36.6565,-121.2741667,4.72,2.74,md,0.05,nc,nc73180160,2019-05-13T21:18:02.521Z,"15km SSE of Tres Pinos, CA",earthquake,reviewed,nc,nc
2019-05-11T05:47:37.315Z,55.391,-162.1439,148.1,2.5,ml,0.36,ak,ak01960qnrt7,2019-05-17T22:48:28.038Z,"43km ENE of Cold Bay, Alaska",earthquake,reviewed,ak,ak
2019-05-11T05:35:50.310Z,18.8655,-66.8585,9,2.73,md,0.22,pr,pr2019131006,2019-05-11T08:34:10.742Z,"42km N of Hatillo, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-11T05:23:23.265Z,-30.2596,-179.95,363.71,4.5,mb,0.48,us,us70003jp1,2019-05-11T05:53:23.040Z,"164km NW of L'Esperance Rock, New Zealand",earthquake,reviewed,us,us
2019-05-11T05:04:21.969Z,-21.7616,168.8988,10,5,mb,0.81,us,us70003jnv,2019-05-11T05:23:04.040Z,"107km ESE of Tadine, New Caledonia",earthquake,reviewed,us,us
2019-05-11T04:59:26.886Z,63.1873,-150.3568,105.7,3.3,ml,0.62,ak,ak01960q4wdj,2019-05-17T22:48:23.679Z,"75km WSW of Cantwell, Alaska",earthquake,reviewed,ak,ak
2019-05-11T04:40:09.867Z,54.8283,-160.4959,35,3,ml,0.78,us,us70003muu,2019-05-19T04:11:44.040Z,"56km S of Sand Point, Alaska",earthquake,reviewed,us,us
2019-05-11T04:06:27.600Z,36.6956667,-84.074,25.21,2.63,md,0.29,se,se60271236,2019-05-16T04:17:43.262Z,"8km ESE of Williamsburg, Kentucky",earthquake,reviewed,se,se
2019-05-11T02:58:09.210Z,17.742,-68.6333,114,2.89,md,0.46,pr,pr2019131003,2019-05-11T21:32:16.040Z,"110km S of Boca de Yuma, Dominican Republic",earthquake,reviewed,pr,pr
2019-05-11T02:38:51.350Z,19.0478,-64.9315,40,2.54,md,0.2,pr,pr2019131002,2019-05-11T21:19:02.040Z,"73km NNW of Road Town, British Virgin Islands",earthquake,reviewed,pr,pr
2019-05-11T02:00:56.836Z,12.9162,-90.2363,35,4.3,mb,1.13,us,us70003jmg,2019-05-11T02:25:59.040Z,"86km SSW of Acajutla, El Salvador",earthquake,reviewed,us,us
2019-05-11T01:41:13.510Z,19.2933,-67.0318,66,3.13,md,0.45,pr,pr2019131000,2019-05-11T05:37:16.819Z,"87km N of Isabela, Puerto Rico",earthquake,reviewed,pr,pr
2019-05-11T01:30:23.958Z,-1.8252,122.5919,10,4.6,mb,0.78,us,us70003jm9,2019-05-11T01:54:03.040Z,"99km SSW of Luwuk, Indonesia",earthquake,reviewed,us,us
2019-05-11T01:25:15.053Z,2.2532,128.267,154.99,4.2,mb,0.28,us,us70003mlz,2019-05-19T03:38:47.040Z,"64km NNE of Tobelo, Indonesia",earthquake,reviewed,us,us
2019-05-11T00:48:52.245Z,29.9776,142.4918,10,4.5,mb,0.81,us,us70003mlt,2019-05-18T23:39:34.040Z,"Izu Islands, Japan region",earthquake,reviewed,us,us
2019-05-11T00:04:15.280Z,36.124,-117.6676667,2.78,2.61,ml,0.14,ci,ci38588544,2019-05-11T01:01:23.340Z,"27km ENE of Coso Junction, CA",earthquake,reviewed,ci,ci
2019-05-10T23:59:41.052Z,32.6987,132.3236,35,4.9,mww,0.77,us,us70003jl5,2019-05-11T10:15:26.989Z,"46km SW of Sukumo, Japan",earthquake,reviewed,us,us
2019-05-10T23:52:45.916Z,60.2742,-150.9331,51.4,4.2,ml,0.95,ak,ak0195zdvbuz,2019-05-16T17:35:33.653Z,"23km ESE of Cohoe, Alaska",earthquake,reviewed,ak,ak
2019-05-10T23:43:46.238Z,54.2298,-163.7255,71.27,2.5,ml,0.17,us,us70003m54,2019-05-16T21:24:00.040Z,"71km SSW of False Pass, Alaska",earthquake,reviewed,us,us
2019-05-10T23:19:58.720Z,36.1231667,-117.6695,2.07,2.83,ml,0.15,ci,ci38588448,2019-05-11T00:10:50.380Z,"26km ENE of Coso Junction, CA",earthquake,reviewed,ci,ci
2019-05-10T23:05:52.574Z,8.9094,126.5839,35,4.7,mb,0.66,us,us70003mlg,2019-05-18T23:19:52.040Z,"30km E of Aras-asan, Philippines",earthquake,reviewed,us,us
2019-05-10T22:56:47.225Z,-24.5987,179.7566,517.54,4.5,mb,0.68,us,us70003mlf,2019-05-18T23:06:14.040Z,South of the Fiji Islands,earthquake,reviewed,us,us
2019-05-10T22:05:10.380Z,7.2047,126.6618,170.82,4.4,mb,0.44,us,us70003mld,2019-05-18T22:48:43.040Z,"13km E of Manay, Philippines",earthquake,reviewed,us,us
2019-05-10T22:04:09.460Z,36.0778333,-84.4768333,12.17,2.53,md,0.16,se,se60271191,2019-05-14T13:44:38.902Z,"8km NW of Coalfield, Tennessee",earthquake,reviewed,se,se
2019-05-10T22:03:02.030Z,19.4906667,-156.3445,33.43,2.56,ml,0.14,hv,hv70945616,2019-05-10T23:49:40.040Z,"40km WSW of Kailua-Kona, Hawaii",earthquake,reviewed,hv,hv
2019-05-10T18:43:15.235Z,51.3692,-178.0934,38.3,3.1,ml,0.48,ak,ak0195zau64r,2019-05-16T17:25:09.025Z,"57km S of Tanaga Volcano, Alaska",earthquake,reviewed,ak,ak
2019-05-10T17:21:10.500Z,31.521,-114.502,5.96,3.39,ml,0.03,ci,ci38587880,2019-05-16T23:31:54.058Z,"88km SSE of Estacion Coahuila, B.C., MX",earthquake,reviewed,ci,ci
2019-05-10T17:05:45.183Z,31.527,-114.5076,10,4.1,mb,0.78,us,us70003jcu,2019-05-11T17:07:17.610Z,"67km NNE of San Felipe, Mexico",earthquake,reviewed,us,us
2019-05-10T16:49:30.033Z,29.1031,-97.8765,5,3,mb_lg,0.37,us,us70003jcb,2019-05-11T23:57:31.628Z,"16km SSE of Stockdale, Texas",earthquake,reviewed,us,us
2019-05-10T15:30:19.107Z,66.9633,-170.7967,24.9,3.7,ml,0.52,ak,ak0195z8z34n,2019-05-16T17:24:58.471Z,"154km N of Lavrentiya, Russia",earthquake,reviewed,ak,ak
2019-05-10T14:53:05.327Z,-12.0649,165.3835,10,5.3,mb,1.19,us,us70003ja2,2019-05-10T17:39:30.040Z,"156km SSW of Lata, Solomon Islands",earthquake,reviewed,us,us
2019-05-10T14:05:42.537Z,-23.9458,-179.366,536.95,5.1,mb,0.82,us,us70003j9p,2019-05-10T14:21:23.040Z,South of the Fiji Islands,earthquake,reviewed,us,us
2019-05-10T13:54:03.219Z,38.3512,-118.1981,7.3,2.7,ml,0.2583,nn,nn00684483,2019-05-17T13:45:58.040Z,"41km ESE of Hawthorne, Nevada",earthquake,reviewed,nn,nn
2019-05-10T13:33:44.323Z,19.5037,-108.9809,10,4.1,mb,1.22,us,us70003j99,2019-05-17T13:26:32.040Z,"224km ENE of Socorro Island, Mexico",earthquake,reviewed,us,us
2019-05-10T13:11:40.550Z,36.0715,-117.6873333,1.07,2.81,ml,0.15,ci,ci38587488,2019-05-10T15:52:11.721Z,"24km E of Coso Junction, CA",earthquake,reviewed,ci,ci
2019-05-10T12:58:56.637Z,38.3584,-118.1793,11.1,3.6,ml,0.3044,nn,nn00684475,2019-05-17T12:18:25.211Z,"43km ESE of Hawthorne, Nevada",earthquake,reviewed,nn,nn
2019-05-10T12:33:46.710Z,19.2445,-155.3966667,31.27,2.62,ml,0.12,hv,hv70944966,2019-05-17T10:40:59.040Z,"9km ENE of Pahala, Hawaii",earthquake,reviewed,hv,hv
2019-05-10T12:08:07.578Z,53.3779,-165.9421,35,3,ml,0.5,us,us70003m4y,2019-05-17T11:18:05.040Z,"67km SE of Unalaska, Alaska",earthquake,reviewed,us,us
